comment_id,video_id,text,like_count,published_at,sentiment_score,sentiment_label
Ugz3DpuCUt3YkZH5pTN4AaABAg,7EJeA8yLgqo,"For people that don’t like labels, they sure do have a lot of them.",5404,2021-12-08T21:38:40Z,0.5859,positive
UgyUj6HVHYYOCxuSVUx4AaABAg,7EJeA8yLgqo,God help us all with this stupidity infecting us.,5307,2021-11-13T18:02:49Z,0.1091,positive
UgytKkawI2J4_Nj0Kat4AaABAg,grYMNBsekCg,"I'm a teacher, 
I can confirm: kids DO ask questions like this shamelessly.",11104,2021-10-23T13:08:30Z,-0.0644,negative
UgwrrEmDW8ZWx5SERlh4AaABAg,grYMNBsekCg,"I'll take ""Conversations That Never Occurred"" for $400, Alex.",9853,2021-10-17T14:15:29Z,0.0,neutral
UgzTN4v_zEXZVV2JzB54AaABAg,grYMNBsekCg,He might just be under estimating how awkward and filter-less 6th graders are...,4709,2021-10-23T03:28:58Z,-0.1531,negative
UgxxBg-7lxCEVgDvd9J4AaABAg,YwuALtKkLpk,Zey/zem is litteraly my french ass trying to pronounce they them,29634,2021-11-01T18:17:22Z,-0.5423,negative
UgyQOQLJC9se-9GNF7Z4AaABAg,YwuALtKkLpk,"I identify as Micheal Jackson. My pronouns are ""he/he""",29436,2022-06-20T19:24:29Z,0.0,neutral
UgyqMcsYz3ch4vfPW8d4AaABAg,YwuALtKkLpk,If I called someone “zey” I would unconsciously say the rest of that sentence in a German accent,13616,2021-10-14T21:04:23Z,0.0772,positive
Ugz5zXzcvuOy8nvF0cV4AaABAg,f_njOf8H_II,"I hate when moms pretend their children are so profound, like “my 3 month old told me don’t worry mother, we shall prevail in these trying times”",26979,2021-10-02T22:55:54Z,-0.6395,negative
UgwyFsxCOdNj2lx5okh4AaABAg,f_njOf8H_II,"I think we’re forgetting that this girl is literally *only four years old.* There’s a lot of room for error, lol.",8206,2021-10-07T03:26:53Z,0.0258,neutral
UgzbAHlRNFUzlUHnhGh4AaABAg,f_njOf8H_II,"""No such thing as bad student, just bad teacher.""   Mr. Miyagi",6224,2021-10-02T22:21:21Z,-0.7906,negative
UgwORAVx6em_7ao-cZ14AaABAg,e7SnEzEzJbg,"For a group of people that hate labels, they sure do use them a hell of a lot",22956,2021-09-19T03:05:14Z,-0.7906,negative
Ugyc466XcVLwi0fUm3t4AaABAg,e7SnEzEzJbg,You know how frogs are naturally sometimes bright colored to warn of their toxicity? Humans are on another level.,8164,2021-09-18T22:22:33Z,0.3612,positive
UgzoeCSB2RHbq5DCK3B4AaABAg,e7SnEzEzJbg,"I don’t even bother trying to understand that crap, I just stand amazed that people like that exist.",6298,2021-09-18T22:02:39Z,0.1779,positive
UgylClRreiOua9IDx9h4AaABAg,7OaWs29HKEU,"If the rest of her family is like her, I don't blame her uncle for disappearing.",78510,2021-09-08T22:20:04Z,0.5478,positive
Ugz_Cg10kwnoGd-8Nrp4AaABAg,7OaWs29HKEU,"""They must be joking. If they are, then that's funny. If they aren't, it's funnier, but sad because presumably folks like that vote"" is great 😂",8147,2021-10-06T04:12:52Z,0.8852,positive
Ugws8w5vODFxsFVCfcB4AaABAg,7OaWs29HKEU,I feel like that girl is just trolling and she’s funny as hell if she freestyled the “I’m a lobster fisherman” that killed me lmao,6880,2021-09-16T12:57:47Z,-0.2023,negative
UgxrRLoAhyNUmOfrU6Z4AaABAg,lAE0GBPQY_M,He’s one of the few men who could win a conversation with his wife.,12430,2022-05-13T15:54:12Z,0.5859,positive
Ugyv0Ai6hYpHqiXSyiV4AaABAg,lAE0GBPQY_M,This dude knows how to have the last word.  My mom would’ve been so jealous.,9362,2021-10-03T14:53:25Z,-0.5949,negative
UgyLm2qpWuZyG_ZN7JJ4AaABAg,lAE0GBPQY_M,This guy convinced his parents for his cousins to sleep at his house when he was a kid for sure.😂😂😂,7184,2021-09-19T13:04:36Z,0.9136,positive
Ugz4YZ9lwEHWoO3tI9d4AaABAg,2j6Kk11HD_8,"“most people are not just comfortable in their ignorance, but hostile to anyone who points it out.”.  Plato.",11318,2021-08-28T21:21:56Z,-0.7185,negative
UgzvprsfIjrvAUPX12l4AaABAg,2j6Kk11HD_8,"One thing I really like about this guy, is that he will literally run his own debate conventions to give people the chance to call him out, ask all the questions they want, and responds to ALL of them with clear cut answers. That's a tough person. And I respect that. You don't need to agree with almost everything he stands for, but you can't deny that this is commendable",2887,2021-10-03T10:53:21Z,0.6804,positive
UgznJfKDCC_FRpOyzhV4AaABAg,2j6Kk11HD_8,"Feminists: “Men need to stand up!! 😤”

Also Femenists: “We don’t need men!! 😤”",2036,2021-08-29T16:11:02Z,0.0,neutral
Ugzlpd51PsRzV1yGFc54AaABAg,PyhznzvnghY,"It’s unbelievable to me that people actually voted for this old man, just because they didn’t like trumps tweets. Very sad",7636,2022-10-27T03:18:01Z,-0.024,neutral
Ugx_MwgD1SpGl6hgHEV4AaABAg,PyhznzvnghY,Imagine being the oldest president in history  and acting the most like a child,7518,2021-09-15T00:28:17Z,0.4201,positive
UgwUwLYBC5v2EwX4atZ4AaABAg,PyhznzvnghY,"R.I.P to those soldiers, one lived in my town and we had an honorary ceremony.",4739,2021-10-08T05:12:55Z,0.34,positive
UgxAwXYG_byVvHpDQiJ4AaABAg,--8Ia3AdZ4Y,"As a Korean who is focused on goals in life, I will NEVER understand why Americans are obsessed with their gender.",12416,2021-08-26T07:55:03Z,0.2263,positive
Ugw6eisk3PsonLg_mG14AaABAg,--8Ia3AdZ4Y,I’m all for LGBTQ = Let’s Get Biden To Quit,10590,2021-08-26T02:09:53Z,0.0,neutral
UgxoGx4txvDMySyPM8d4AaABAg,--8Ia3AdZ4Y,"“Two things are infinite: the universe and human stupidity, and I’m not sure about the universe.” —Albert Einstein",5009,2021-08-26T02:54:51Z,-0.5943,negative
Ugxw5cZ9ytjS12ts3CF4AaABAg,w89etN8QqNQ,"Neil sitting there like “bruh I’m an astrophysicist, why am I here” 😭😭😭",17463,2022-05-17T22:30:42Z,-0.7783,negative
Ugwqi8A4HY4tZuRI9XF4AaABAg,w89etN8QqNQ,I've never seen a man watch his own words so carefully in a conversation.,15341,2021-10-30T02:32:58Z,0.2479,positive
Ugz0IO85ZtQT0yaH1A54AaABAg,w89etN8QqNQ,"Producer: How close should you and the guest be sitting? 
Ben: Yes.",13043,2021-10-15T23:30:34Z,0.4019,positive
UgyJSjT0eJCiM7fWd_V4AaABAg,vSlG2qZmMNg,"I now identify myself as ""deceased"" after seeing these tiktoks.",14183,2021-08-06T05:15:03Z,0.0,neutral
UgyH_p047MqNFybLVhR4AaABAg,vSlG2qZmMNg,Never seen people care so much about stuff that doesn't matter in my life.,10506,2021-07-17T15:06:09Z,-0.4023,negative
Ugxmu8kZh-EZl9jA8xt4AaABAg,vSlG2qZmMNg,"As a general rule, I don’t take life advice from people who dress like clowns. It’s never let me down so far.",9033,2021-07-17T22:24:32Z,0.3612,positive
UgzW58MDBmalxnm_Ikd4AaABAg,cxPAiALPYa8,that poor child is going to have such a horrible life...,32826,2021-07-13T23:12:35Z,-0.765,negative
Ugxme020V6MsfxYSgVV4AaABAg,cxPAiALPYa8,He’s not producing milk because he’s not identifying hard enough lol.,22130,2021-07-14T01:37:07Z,0.476,positive
Ugy_Vm6ZiZuxToxYsrR4AaABAg,cxPAiALPYa8,"This is absolutely disgusting, they use the baby for psychological roleplay.",13560,2021-10-29T18:10:55Z,-0.5709,negative
UgxCTRHWdRwtA4gMYdl4AaABAg,4orZnV2xd0c,"I like how he starts off the question: ""So let's say hypothetically...""",17820,2021-06-26T23:07:19Z,0.3612,positive
Ugz1fu_TJ8GifMaBYwh4AaABAg,4orZnV2xd0c,"I actually like everything about this, it goes both ways, it wasn't a crack at liberals he simply states that values are important and you should have common values in order to be successful in a relationship",11770,2021-09-15T11:30:26Z,0.91,positive
UgyBr5ZRF-X6cppk8E54AaABAg,4orZnV2xd0c,"""You're an optimist""
Well, he is wearing a TSM jacket.",7341,2021-10-05T21:14:41Z,0.6705,positive
UgzbjxMf7c5e-jgY7Jl4AaABAg,igZ11wuebHE,I love seeing Black Conservatives speak up like this. It's the biggest flip off to the establishment.,6471,2021-06-15T15:25:20Z,0.7717,positive
Ugw5-8hbFfeXrTXQmuJ4AaABAg,igZ11wuebHE,"My response is similar with Bill Maher's:
""You're a racist"" is the new ""I don't like you!""""",3340,2021-06-15T15:08:53Z,-0.7508,negative
UgwEITQTg6Yu2k2nF2x4AaABAg,igZ11wuebHE,If anyone calls Ben a racist just cause he’s conservative just send them this video,2333,2021-06-15T15:44:41Z,-0.6124,negative
UgwyKVcEZlJh5_ltnWl4AaABAg,dEoVzKyD_IM,It's crazy being here 2 years later and having the exact same thing happen all over again. Especially profound to hear Ben specifically say this same cycle repeats every couple of years,11796,2023-10-08T19:24:39Z,-0.34,negative
Ugz3W7qstLr0vif825V4AaABAg,dEoVzKyD_IM,"If Ben didn't talk so fast, this video would be two days long.",6419,2021-06-07T05:40:05Z,0.0,neutral
UgzFpFONz17ynLfo7oZ4AaABAg,dEoVzKyD_IM,Ben flipping a whiteboard might be my new favorite thing. He should do more whiteboard explanations.,5425,2021-06-06T17:51:12Z,0.4588,positive
UgyBuLJteCsvIdGIW9B4AaABAg,xhX-vrNVlzI,The fact that Americans think this is a big conversation or a big issue that we face as a society shows how good we actually have it.,21955,2021-05-30T17:06:39Z,0.4404,positive
UgxHCnioMBe3ZlCREqB4AaABAg,xhX-vrNVlzI,One of Ben’s greatest quotes: “I don’t need a seven-year degree to know bullshit when I hear it”,11376,2021-09-06T14:53:01Z,0.1027,positive
UgzeXUptVDKYByuG5U54AaABAg,xhX-vrNVlzI,That poor kid is so confused - “professors” must be so proud of how easy it is to twist reality and destroy people’s common sense.,7058,2021-05-30T17:16:42Z,-0.4019,negative
UgzjVD7_MbFdClH6uvB4AaABAg,WsvVkicWn1o,I think this is a great time to come out as a person who doesn’t care.,27853,2021-05-24T22:14:48Z,0.8074,positive
UgwS4PWeooepxcKZG-94AaABAg,WsvVkicWn1o,"I identify as Michael Jackson, my pronounce are he/hee.",11189,2021-12-30T12:10:00Z,0.0,neutral
Ugwfwes1fz5u8CUtBkN4AaABAg,WsvVkicWn1o,I’m starting to think I died of Covid and now I’m living in a twilight zone purgatory,4115,2021-05-26T02:56:58Z,-0.5574,negative
Ugyq-A1HFP-BueD3MNh4AaABAg,YwzAdaa4SkE,I honestly think many people dislike Ben because his intelligence offends them.,13925,2021-05-22T16:12:14Z,0.128,positive
UgwWr8D1Vix0JG58X9x4AaABAg,YwzAdaa4SkE,"That security guy laughably tried to intimidate Ben with his size, and Ben owned that ass. Ben seems to be remarkabley gifted with dealing with bullies and bullshit without getting physical, it's a beautiful thing.",6059,2021-05-22T17:11:00Z,-0.1531,negative
Ugy24YIvexRT1K3aWzR4AaABAg,YwzAdaa4SkE,As a black man I 100% agree with Ben. It’s the culture.,5828,2021-10-18T13:57:38Z,0.3612,positive
Ugyn6hge70h6hnOyu0h4AaABAg,eTgge2bCDbk,"""If there's anything we've learned, it's that terrorizing people works!""
-Kyle from South Park",11457,2021-04-20T22:47:53Z,-0.6476,negative
Ugy63dAZAanL5YDwux54AaABAg,eTgge2bCDbk,I'm 100% convinced the jury were more concerned about their own skin than justice for Chauvin.,5181,2021-04-20T23:28:09Z,0.7269,positive
UgzQvuDztd5OTWt06lZ4AaABAg,eTgge2bCDbk,It’s so nice to know that jury tampering jury threatening and justice are now synonymous.,4981,2021-04-20T22:44:29Z,0.4754,positive
UgzdqzeZCQvQTj9a5Gx4AaABAg,xAaagsvG0YY,Piers and Ben SETTLE their differences with MUTUAL RESPECT,8541,2021-04-10T12:01:15Z,0.5904,positive
UgxFWy570Sf9Ndd_u1B4AaABAg,xAaagsvG0YY,"I'd like to take a second to appreciate that as much as Ben likes to talk, he also listens without interrupting.",7470,2021-04-10T12:43:28Z,0.8355,positive
Ugx-esLa4f71PTzVu-14AaABAg,xAaagsvG0YY,Ben made a career for himself on the Piers Morgan show absolutely destroying the man and now he’s giving him a platform when nobody else will. Crazy how life goes sometimes.,2891,2021-04-12T15:25:47Z,-0.5984,negative
UgzkVwEQRwWhiRon6gF4AaABAg,rc8qAoD8hrU,Can you imagine how much a better place the world would be if Twitter and Instagram got shut down?,9410,2021-04-01T23:32:27Z,0.4404,positive
UgwjWmPXgsnE-KuawF14AaABAg,rc8qAoD8hrU,Remember that time AOC accused Shapiro of catcalling because her weak self didn’t want to debate him? AHHAHA,6183,2021-04-01T23:32:54Z,-0.5859,negative
UgyBm5xYgcVRTmKPoZZ4AaABAg,rc8qAoD8hrU,"Harris: ""1 in 4 small businesses closed their doors.""
Everybody: ""Yeah, because governments mandated they closed.""
Harris: *Cackles maniacally*",4608,2021-04-02T02:52:55Z,-0.128,negative
UgwWNuzYamDMazgTIqh4AaABAg,6RDZw_xSvDg,"She isn’t that stupid, she just hopes the audience is. Truly manipulative behaviour.",6997,2021-03-26T23:22:54Z,0.3182,positive
UgzEnWqEWX0uqh0GAPl4AaABAg,6RDZw_xSvDg,"I'm going to my local bar and sing karaoke. Since this is the same job as Beyonce, I demand to be paid at least $1 million for my performance!",4799,2021-03-27T04:11:40Z,-0.2003,negative
Ugz9qgr_UFiVG9D88_t4AaABAg,6RDZw_xSvDg,As an Asian woman I never pay attention what these people saying. Instead of winning I just work really hard for myself and my family every day. I’m very grateful in this Country.,3645,2021-03-28T03:16:14Z,0.7427,positive
UgyHC92ubvwLqe1cyKx4AaABAg,oJAsh2kZQf4,“Just because you’re offended doesn’t mean you’re right.”—Ricky Gervais,7107,2021-03-16T02:55:41Z,-0.25,negative
Ugzs-0ymM_IKG3CgBcR4AaABAg,oJAsh2kZQf4,I’d watch Bill Burr and Ricky Gervais co-host any award show any day of the week and twice on Sunday.,3511,2021-03-15T23:30:36Z,0.5423,positive
UgwQVO2X3IHy_vvxRwV4AaABAg,oJAsh2kZQf4,"“Sticks and stones may break my bones, but there’s always something to offend a feminist.” -random dude on Skynews",3450,2021-03-15T22:08:12Z,-0.4215,negative
UgwR25BUdhXmFY782b94AaABAg,Ixz1bfadHhs,So a millionaire is complaining to a billionaire about the hard time she had becoming a princess?,16312,2021-03-08T23:48:42Z,-0.296,negative
UgxAufq-nfNx112l3Q94AaABAg,Ixz1bfadHhs,"The Crown Prince of Denmark married a girl called Mary, from Tasmania, who he met at a Sydney bar. Before the wedding she spent two years preparing for her role, including learning Danish. She took her duties seriously. No complaints about how hard it all was for her.",5183,2021-03-19T23:38:37Z,0.0408,neutral
UgwWC9pIL85F1vuODdt4AaABAg,Ixz1bfadHhs,Millionaires talking to a billionaire about how oppressed they are in a villa.,3295,2021-03-09T11:36:39Z,-0.4767,negative
UgznUOQW80FKSYDvQcJ4AaABAg,mxObG659Sc0,I think this dispute should be settled in the only way that makes sense: Gina Carano vs. Kathleen Kennedy in the octagon. Winner gets Lucasfilm.,30590,2021-02-21T20:00:29Z,0.1717,positive
Ugwe4GAyr2-aWcoTf2R4AaABAg,mxObG659Sc0,"Liberals: women can be anything they want
Also liberals: no, not this way",6455,2021-02-21T13:42:47Z,0.0772,positive
Ugx6s3SeHWZfaPmCoWB4AaABAg,mxObG659Sc0,She doesn’t even seem like a conservative or political. She just seems like someone who is confused and concerned about the politics of our country,4595,2021-02-21T13:59:12Z,0.4019,positive
UgzYRDwDK4f-VMgWOdl4AaABAg,SKX79QNG_vI,Gina was canceled by the Empire and has just joined the Rebel Alliance.,3073,2021-02-12T20:10:20Z,-0.1531,negative
Ugyj0vf7VRdpnN0UoOl4AaABAg,SKX79QNG_vI,"So she got fired for being ""anti-semitic"" and got hired by a jewish person. This is amazing,  #WeLoveGinaCarano",2689,2021-02-12T22:44:56Z,-0.0164,neutral
UgxfnNF8pMSwtWi_tBx4AaABAg,SKX79QNG_vI,Gina is stronger than all the soy-boys who work for Disney,2290,2021-02-12T20:08:58Z,0.3818,positive
UgyvCY-haHIdq4M5GYR4AaABAg,vUJX8JkdWHM,Don’t forget calling Tom Brady a racist for winning the super bowl during black history month...,13963,2021-02-10T04:03:37Z,0.34,positive
UgwVpL6qpNz5iVmp0rR4AaABAg,vUJX8JkdWHM,"Ben with a completely straight face: That’s funny, that’s clever.",7447,2021-02-11T20:06:45Z,0.796,positive
Ugz4c0nsTkvIAYMmUBp4AaABAg,vUJX8JkdWHM,"Men in commercials today are portrayed as bumbling, neutered wet noodles.",4502,2021-02-21T20:31:49Z,0.0,neutral
UgzFuNNwOzOBVTy9D9t4AaABAg,xszj1flDxl0,It's not a prank.  Hold the line people.  Hold the line.,7098,2021-01-29T01:57:28Z,0.0,neutral
UgwmZEA-RYFtOxLuIKF4AaABAg,xszj1flDxl0,I’m absolutely loving this. No matter your  political ideology everyone’s come together to fuck over Wall Street guys. This is absolutely golden,5916,2021-01-29T04:57:50Z,0.2379,positive
Ugwgl76v6P90mDw2kMt4AaABAg,xszj1flDxl0,It's funny how liberals and conservatives are agreeing on something.,3921,2021-01-31T06:07:34Z,0.6486,positive
UgzmQ2eKlL6wwXm8Sih4AaABAg,m8ZfmyxmgTA,This year is going to be mental. And womantal.,16247,2021-01-07T16:40:35Z,0.0,neutral
Ugw-jz3OgYmjLxsWQAl4AaABAg,m8ZfmyxmgTA,"If Ben Shapiro ever runs for office and becomes president, I swear I will be so disappointed if in the middle of his state of the union address we don’t get the ad for Presto’s Stuffler Waffle Maker.",7787,2021-01-07T19:35:47Z,-0.6359,negative
UgzLNeJEYDEpPX7nw3Z4AaABAg,m8ZfmyxmgTA,Smoothly transitioning from “worst day in American history since 9/11” to “Presto’s Stuffler Waffle Maker” is an art only Ben Shapiro has mastered.,6808,2021-01-07T19:32:27Z,0.0,neutral
UgwPq6wYTakgOgfGCdJ4AaABAg,dQqbc-uPUNQ,Years from now this will be a shameful part of herstory.,33617,2021-01-05T03:18:20Z,-0.4939,negative
UgwGgzaxTcnIKnStsDN4AaABAg,dQqbc-uPUNQ,"Little did you know, ""Awomen"" actually originates from Hebrew's sister language, Shebrew.",24447,2021-01-04T23:45:49Z,0.0,neutral
UgwGhQN0kglfC4FJBjh4AaABAg,dQqbc-uPUNQ,"If you ever say Awomen after saying Amen, you are Amoron.",20908,2021-01-06T02:24:00Z,0.0,neutral
UgyKmMJIa_vskEPhfeF4AaABAg,sDM2sYaZlC8,I am honored to be at S tier. Thank you Ben.,50444,2021-01-18T15:07:26Z,0.743,positive
Ugx9QanF04NmiqxvopJ4AaABAg,sDM2sYaZlC8,Trump 2024!,21034,2021-02-13T02:53:46Z,0.0,neutral
Ugzy0eCMpi1vRMfAWg14AaABAg,sDM2sYaZlC8,"I've escaped the list, hopefully i can escape my wife next. Anyways, keep on sax'ing 
🎷😎",12182,2021-01-24T01:04:23Z,0.7506,positive
UgyhUohz914XHtm4HBZ4AaABAg,ax5r-rxpDns,"She sounded like the teacher called on her in class, and she wasn’t paying attention and forgot to read the source material.",5192,2020-12-17T01:28:57Z,0.3612,positive
UgwH927lcOImGDJZZhB4AaABAg,ax5r-rxpDns,"She is the teenage girl , who overheard her parents talking about something important, but didn't listen properly because she was on her phone",4535,2020-12-17T02:42:57Z,0.1027,positive
UgzfxMzbm9lakS29wg94AaABAg,ax5r-rxpDns,The 4 years hasn't even started and I am already sick of her.,3376,2020-12-21T10:10:25Z,-0.5106,negative
UgwPo_GyqBMRabLVkkl4AaABAg,c955VGozAos,"Let’s say, hypothetically, I slide to the left, slide to the right, criss cross, criss cross, clap your hands, then, finally, cha cha real smooth",9216,2020-12-06T19:31:36Z,0.0,neutral
UgxTWSqK70EHij0EdYx4AaABAg,c955VGozAos,"Let's say, hypothetically, that Billie Jean is not my lover. She's just a girl who claims that I'm the one, but the kid is not my son. Ooh!",6331,2021-06-08T08:01:15Z,-0.3244,negative
UgxTZ3IA2dfxKJMedcN4AaABAg,c955VGozAos,"Let’s say, hypothetically, that starships were meant to fly, hands up and touch the sky",5900,2020-12-23T19:47:17Z,0.0,neutral
Ugxv2W0ysPZy4Qq7LLN4AaABAg,MW63gVirPNs,I didn't move from Hong Kong to America for more communism!,3729,2020-11-06T21:39:17Z,0.0,neutral
Ugz1cnRmr0MDjpHtHPt4AaABAg,MW63gVirPNs,"Why in this day and age do we not have cameras watching EVERY ballot counting room. Everyone should want us to do the absolute best to ensure your vote is being counted, left or right.",1571,2020-11-06T23:15:36Z,0.7964,positive
Ugyfg6WxbIRo7vcvzjx4AaABAg,MW63gVirPNs,"People who are being honest and truthful, don't tend to hide their actions.",1451,2020-11-07T04:24:42Z,0.7794,positive
UgxusefkNXeohis8cOF4AaABAg,0F-hoDs9ucM,Poor Ben looks so tired. He's only talking at half the speed of light!,1798,2020-11-05T00:10:28Z,-0.7983,negative
UgzDumd_cARwWp0anlt4AaABAg,0F-hoDs9ucM,Anywhere that Trump gets a recount he better have his people ALL over it.,1446,2020-11-05T00:11:36Z,0.4404,positive
